wave flux_0kms flux_-120kms flux_-130kms flux_-140kms flux_-150kms ISM_attenuation
1.218780000000147993e+03 1.384810924133486217e-17 1.661209959346531650e-18 1.372919252096324738e-18 1.132237167887756637e-18 9.317550665667566974e-19 9.631852608736614085e-01
1.218785000000148102e+03 1.357083639167128024e-17 1.622809102943144715e-18 1.340829229045344095e-18 1.105481414464492276e-18 9.094971987452632220e-19 9.631852608736614085e-01
1.218790000000148211e+03 1.329868312576709936e-17 1.585244421404867119e-18 1.309446718543790301e-18 1.079322854104288641e-18 8.877421852948077246e-19 9.631852608736614085e-01
1.218795000000148320e+03 1.303156428149561386e-17 1.548498971740094597e-18 1.278757176443648810e-18 1.053749035361813264e-18 8.664793947777684787e-19 9.631852608736614085e-01
1.218800000000148430e+03 1.276939592016794011e-17 1.512556124495358773e-18 1.248746332484914513e-18 1.028747745302567653e-18 8.456984028242440349e-19 9.631852608736614085e-01
1.218805000000148539e+03 1.251209531275790891e-17 1.477399558623759624e-18 1.219400185709253623e-18 1.004307005419879994e-18 8.253889885110167106e-19 9.631852608736614085e-01
1.218810000000148648e+03 1.225958092620944005e-17 1.443013256422860644e-18 1.190704999938075588e-18 9.804150676111504283e-19 8.055411307945918579e-19 9.631852608736614085e-01
1.218815000000148757e+03 1.201177240982717253e-17 1.409381498541442184e-18 1.162647299314197475e-18 9.570604102125660186e-19 7.861450049977981115e-19 9.631852608736614085e-01
1.218820000000148866e+03 1.176859058175149827e-17 1.376488859054550946e-18 1.135213863906668847e-18 9.342317340918164539e-19 7.671909793492750194e-19 9.631852608736614085e-01
1.218825000000148975e+03 1.152995741551871883e-17 1.344320200606076251e-18 1.108391725377896427e-18 9.119179587980320136e-19 7.486696115753035026e-19 9.631852608736614085e-01
1.218830000000149084e+03 1.129579602670735900e-17 1.312860669618335378e-18 1.082168162712653123e-18 8.901082187684592382e-19 7.305716455432898516e-19 9.631852608736614085e-01
1.218835000000149194e+03 1.106603065967139067e-17 1.282095691567929763e-18 1.056530698008142313e-18 8.687918595911270430e-19 7.128880079564159036e-19 9.631852608736614085e-01
1.218840000000149303e+03 1.084058667436110810e-17 1.252010966327337624e-18 1.031467092324639560e-18 8.479584343229993537e-19 6.956098050987398220e-19 9.631852608736614085e-01
1.218845000000149412e+03 1.061939053323256822e-17 1.222592463571456640e-18 1.006965341595960251e-18 8.275976998629065836e-19 6.787283196302562681e-19 9.631852608736614085e-01
1.218850000000149521e+03 1.040236978824622921e-17 1.193826418248645260e-18 9.830136725992123790e-19 8.076996133786878006e-19 6.622350074312440095e-19 9.631852608736614085e-01
1.218855000000149630e+03 1.018945306795538364e-17 1.165699326115428124e-18 9.596005389831316766e-19 7.882543287879423104e-19 6.461214944953794230e-19 9.631852608736614085e-01
1.218860000000149739e+03 9.980570064685256750e-18 1.138197939334407427e-18 9.367146173544513742e-19 7.692521932917223574e-19 6.303795738709672380e-19 9.631852608736614085e-01
1.218865000000149848e+03 9.775651521803245765e-18 1.111309262134580577e-18 9.143448034215774296e-19 7.506837439606532977e-19 6.150012026497756468e-19 9.631852608736614085e-01
1.218870000000149957e+03 9.574629221080932226e-18 1.085020546533575919e-18 8.924802081950630887e-19 7.325397043727626806e-19 5.999784990028318451e-19 9.631852608736614085e-01
1.218875000000150067e+03 9.377435970148374009e-18 1.059319288121037316e-18 8.711101542441647935e-19 7.148109813025495620e-19 5.853037392626629148e-19 9.631852608736614085e-01
1.218880000000150176e+03 9.184005590041290368e-18 1.034193221902654914e-18 8.502241720089062794e-19 6.974886614605562279e-19 5.709693550513540984e-19 9.631852608736614085e-01
1.218885000000150285e+03 8.994272902841609900e-18 1.009630318204064405e-18 8.298119961670400545e-19 6.805640082829849182e-19 5.569679304539228567e-19 9.631852608736614085e-01
1.218890000000150394e+03 8.808173719411752736e-18 9.856187786341519778e-19 8.098635620552591471e-19 6.640284587706387712e-19 5.432921992363717085e-19 9.631852608736614085e-01
1.218895000000150503e+03 8.625644827223181628e-18 9.621470321069493412e-19 7.903690021440819208e-19 6.478736203767282344e-19 5.299350421079333631e-19 9.631852608736614085e-01
1.218900000000150612e+03 8.446623978279620955e-18 9.392037309216789191e-19 7.713186425657658304e-19 6.320912679428238936e-19 5.168894840268898245e-19 9.631852608736614085e-01
1.218905000000150721e+03 8.271049877135244105e-18 9.167777469001540150e-19 7.527029996946902491e-19 6.166733406825047636e-19 5.041486915494630894e-19 9.631852608736614085e-01
1.218910000000150831e+03 8.098862169008208265e-18 8.948581675810507228e-19 7.345127767795377607e-19 6.016119392120100567e-19 4.917059702211882012e-19 9.631852608736614085e-01
1.218915000000150940e+03 7.930001427989890971e-18 8.734342924703170368e-19 7.167388606267620022e-19 5.868993226274122686e-19 4.795547620102675308e-19 9.631852608736614085e-01
1.218920000000151049e+03 7.764409145350031809e-18 8.524956293471951145e-19 6.993723183346342794e-19 5.725279056276684206e-19 4.676886427823187825e-19 9.631852608736614085e-01
1.218925000000151158e+03 7.602027717938132100e-18 8.320318906251482390e-19 6.824043940774019158e-19 5.584902556830402398e-19 4.561013198160167507e-19 9.631852608736614085e-01
1.218930000000151267e+03 7.442800436681249686e-18 8.120329897671714212e-19 6.658265059388286980e-19 5.447790902482650562e-19 4.447866293590951540e-19 9.631852608736614085e-01
1.218935000000151376e+03 7.286671475178466149e-18 7.924890377547834472e-19 6.496302427946637634e-19 5.313872740199793685e-19 4.337385342241418409e-19 9.631852608736614085e-01
1.218940000000151485e+03 7.133585878392185176e-18 7.733903396101722809e-19 6.338073612433350998e-19 5.183078162377636652e-19 4.229511214237288520e-19 9.631852608736614085e-01
1.218945000000151595e+03 6.983489551436371446e-18 7.547273909708052057e-19 6.183497825843831890e-19 5.055338680283465642e-19 4.124185998442856439e-19 9.631852608736614085e-01
1.218950000000151704e+03 6.836329248461943437e-18 7.364908747159939121e-19 6.032495898439753562e-19 4.930587197923184642e-19 4.021352979582650496e-19 9.631852608736614085e-01
1.218955000000151813e+03 6.692052561639332486e-18 7.186716576447083877e-19 5.884990248470023942e-19 4.808757986329124168e-19 3.920956615740383015e-19 9.631852608736614085e-01
1.218960000000151922e+03 6.550607910238374492e-18 7.012607872041389657e-19 5.740904853351058240e-19 4.689786658262198406e-19 3.822942516230546813e-19 9.631852608736614085e-01
1.218965000000152031e+03 6.411944529805498827e-18 6.842494882683479591e-19 5.600165221301519990e-19 4.573610143323811655e-19 3.727257419837235981e-19 9.631852608736614085e-01
1.218970000000152140e+03 6.276012461438345430e-18 6.676291599664233758e-19 5.462698363425061316e-19 4.460166663471544647e-19 3.633849173415610603e-19 9.631852608736614085e-01
1.218975000000152249e+03 6.142762541157741501e-18 6.513913725596023880e-19 5.328432766236225460e-19 4.349395708933947476e-19 3.542666710850676378e-19 9.631852608736614085e-01
1.218980000000152359e+03 6.012146389377049367e-18 6.355278643666935615e-19 5.197298364623259998e-19 4.241238014518566020e-19 3.453660032368833927e-19 9.631852608736614085e-01
1.218985000000152468e+03 5.884116400468893217e-18 6.200305387372906515e-19 5.069226515242987404e-19 4.135635536308645097e-19 3.366780184196989135e-19 9.631852608736614085e-01
1.218990000000152577e+03 5.758625732429132205e-18 6.048914610721463558e-19 4.944149970341482351e-19 4.032531428742697820e-19 3.281979238564820387e-19 9.631852608736614085e-01
1.218995000000152686e+03 5.635628296638088385e-18 5.901028558901747580e-19 4.822002851995995151e-19 3.931870022072474940e-19 3.199210274044983920e-19 9.631852608736614085e-01
1.219000000000152795e+03 5.515078747718855391e-18 5.756571039414637560e-19 4.702720626771744583e-19 3.833596800193742219e-19 3.118427356226972567e-19 9.631852608736614085e-01
1.219005000000152904e+03 5.396932473492637004e-18 5.615467393657816144e-19 4.586240080789164904e-19 3.737658378844997566e-19 3.039585518719585829e-19 9.631852608736614085e-01
1.219010000000153013e+03 5.281145585030985420e-18 5.477644468959507515e-19 4.472499295195421935e-19 3.644002484169402202e-19 2.962640744477645172e-19 9.631852608736614085e-01
1.219015000000153123e+03 5.167674906804640307e-18 5.343030591056094933e-19 4.361437622035634708e-19 3.552577931634467744e-19 2.887549947448154650e-19 9.631852608736614085e-01
1.219020000000153232e+03 5.056477966929047238e-18 5.211555537007062070e-19 4.252995660517932470e-19 3.463334605305126887e-19 2.814270954531595204e-19 9.631852608736614085e-01
1.219025000000153341e+03 4.947512987506141807e-18 5.083150508542737998e-19 4.147115233667738744e-19 3.376223437464886070e-19 2.742762487853511291e-19 9.631852608736614085e-01
1.219030000000153450e+03 4.840738875062319310e-18 4.957748105838437279e-19 4.043739365365498419e-19 3.291196388580615076e-19 2.672984147342373838e-19 9.631852608736614085e-01
1.219035000000153559e+03 4.736115211082298780e-18 4.835282301710360420e-19 3.942812257763346005e-19 3.208206427605839532e-19 2.604896393608836769e-19 9.631852608736614085e-01
1.219040000000153668e+03 4.633602242638684181e-18 4.715688416227079201e-19 3.844279269075123581e-19 3.127207512618225578e-19 2.538460531122457285e-19 9.631852608736614085e-01
1.219045000000153777e+03 4.533160873116945410e-18 4.598903091731930703e-19 3.748086891734963004e-19 3.048154571786078861e-19 2.473638691681153621e-19 9.631852608736614085e-01
1.219050000000153887e+03 4.434752653035520982e-18 4.484864268270371817e-19 3.654182730919525579e-19 2.971003484659757054e-19 2.410393818169487314e-19 9.631852608736614085e-01
1.219055000000153996e+03 4.338339770960820520e-18 4.373511159417578585e-19 3.562515483428616360e-19 2.895711063782903265e-19 2.348689648601195865e-19 9.631852608736614085e-01
1.219060000000154105e+03 4.243885044516735724e-18 4.264784228500449514e-19 3.473034916919707342e-19 2.822235036619319624e-19 2.288490700442116256e-19 9.631852608736614085e-01
1.219065000000154214e+03 4.151351911488420969e-18 4.158625165209382442e-19 3.385691849491019309e-19 2.750534027790726408e-19 2.229762255209009477e-19 9.631852608736614085e-01
1.219070000000154323e+03 4.060704421019949912e-18 4.054976862594125168e-19 3.300438129608846799e-19 2.680567541621173505e-19 2.172470343340509334e-19 9.631852608736614085e-01
1.219075000000154432e+03 3.971907224905540691e-18 3.953783394439085325e-19 3.217226616373856858e-19 2.612295944983369815e-19 2.116581729335880234e-19 9.631852608736614085e-01
1.219080000000154541e+03 3.884925568973971494e-18 3.854989993012485871e-19 3.136011160122086973e-19 2.545680450442970370e-19 2.062063897157698154e-19 9.631852608736614085e-01
1.219085000000154650e+03 3.799725284565798209e-18 3.758543027184849443e-19 3.056746583355531725e-19 2.480683099696053557e-19 2.008885035894503267e-19 9.631852608736614085e-01
1.219090000000154760e+03 3.716272780103035211e-18 3.664389980911348635e-19 2.979388661998097014e-19 2.417266747295888905e-19 1.957014025679350146e-19 9.631852608736614085e-01
1.219095000000154869e+03 3.634535032750833956e-18 3.572479432073466455e-19 2.903894106971847988e-19 2.355395044664449760e-19 1.906420423860596548e-19 9.631852608736614085e-01
1.219100000000154978e+03 3.554479580170820448e-18 3.482761031674673978e-19 2.830220546089535114e-19 2.295032424384719810e-19 1.857074451420830439e-19 9.631852608736614085e-01
1.219105000000155087e+03 3.476074512365599284e-18 3.395185483385650829e-19 2.758326506258310082e-19 2.236144084769402809e-19 1.808946979640390618e-19 9.631852608736614085e-01
1.219110000000155196e+03 3.399288463614050284e-18 3.309704523433842172e-19 2.688171395990716132e-19 2.178695974702205326e-19 1.762009517001509648e-19 9.631852608736614085e-01
1.219115000000155305e+03 3.324090604496939282e-18 3.226270900832896135e-19 2.619715488218051780e-19 2.122654778747291018e-19 1.716234196329557547e-19 9.631852608736614085e-01
1.219120000000155414e+03 3.250450634012383195e-18 3.144838357947029588e-19 2.552919903402123701e-19 2.067987902523276084e-19 1.671593762167511980e-19 9.631852608736614085e-01
1.219125000000155524e+03 3.178338771780741010e-18 3.065361611385638425e-19 2.487746592940715465e-19 2.014663458337371861e-19 1.628061558380294210e-19 9.631852608736614085e-01
1.219130000000155633e+03 3.107725750338406481e-18 2.987796333223750161e-19 2.424158322862810525e-19 1.962650251076150127e-19 1.585611515985067914e-19 9.631852608736614085e-01
1.219135000000155742e+03 3.038582807520069948e-18 2.912099132543300344e-19 2.362118657808977046e-19 1.911917764348663480e-19 1.544218141204298988e-19 9.631852608736614085e-01
1.219140000000155851e+03 2.970881678928901179e-18 2.838227537291122367e-19 2.301591945293071404e-19 1.862436146878439455e-19 1.503856503737752920e-19 9.631852608736614085e-01
1.219145000000155960e+03 2.904594590494204475e-18 2.766139976448674560e-19 2.242543300240751736e-19 1.814176199140178465e-19 1.464502225250260575e-19 9.631852608736614085e-01
1.219150000000156069e+03 2.839694251115994851e-18 2.695795762509538114e-19 2.184938589801019516e-19 1.767109360237748148e-19 1.426131468071611457e-19 9.631852608736614085e-01
1.219155000000156178e+03 2.776153845395987993e-18 2.627155074259705854e-19 2.128744418426411488e-19 1.721207695019480928e-19 1.388720924105371843e-19 9.631852608736614085e-01
1.219160000000156288e+03 2.713947026454490162e-18 2.560178939856825896e-19 2.073928113218120616e-19 1.676443881427250580e-19 1.352247803943145476e-19 9.631852608736614085e-01
1.219165000000156397e+03 2.653047908832648004e-18 2.494829220203552141e-19 2.020457709531736512e-19 1.632791198075679614e-19 1.316689826181150553e-19 9.631852608736614085e-01
1.219170000000156506e+03 2.593431061479480112e-18 2.431068592611195488e-19 1.968301936840036601e-19 1.590223512057824695e-19 1.282025206935682201e-19 9.631852608736614085e-01
1.219175000000156615e+03 2.535071500823215397e-18 2.368860534748931710e-19 1.917430204848537302e-19 1.548715266973914377e-19 1.248232649554431195e-19 9.631852608736614085e-01
1.219180000000156724e+03 2.477944683926311195e-18 2.308169308874836925e-19 1.867812589860343357e-19 1.508241471179455537e-19 1.215291334520323446e-19 9.631852608736614085e-01
1.219185000000156833e+03 2.422026501723617227e-18 2.248959946344167421e-19 1.819419821386145409e-19 1.468777686249482370e-19 1.183180909544916261e-19 9.631852608736614085e-01
1.219190000000156942e+03 2.367293272343169281e-18 2.191198232391113826e-19 1.772223268995877976e-19 1.430300015655280218e-19 1.151881479848088110e-19 9.631852608736614085e-01
1.219195000000157052e+03 2.313721734508885372e-18 2.134850691179672940e-19 1.726194929408136367e-19 1.392785093650430551e-19 1.121373598621156383e-19 9.631852608736614085e-01
1.219200000000157161e+03 2.261289041024833127e-18 2.079884571119846499e-19 1.681307413813724322e-19 1.356210074362658173e-19 1.091638257670225825e-19 9.631852608736614085e-01
1.219205000000157270e+03 2.209972752340179760e-18 2.026267830444954642e-19 1.637533935429780970e-19 1.320552621088333914e-19 1.062656878236986868e-19 9.631852608736614085e-01
1.219210000000157379e+03 2.159750830194547321e-18 1.973969123046350632e-19 1.594848297280728410e-19 1.285790895786239588e-19 1.034411301993849618e-19 9.631852608736614085e-01
1.219215000000157488e+03 2.110601631342888819e-18 1.922957784561421122e-19 1.553224880202690959e-19 1.251903548767539938e-19 1.006883782210689640e-19 9.631852608736614085e-01
1.219220000000157597e+03 2.062503901359565511e-18 1.873203818711209095e-19 1.512638631067667581e-19 1.218869708578597714e-19 9.800569750901853101e-20 9.631852608736614085e-01
1.219225000000157706e+03 2.015436768520736364e-18 1.824677883883660761e-19 1.473065051224191362e-19 1.186668972073721309e-19 9.539139312691028103e-20 9.631852608736614085e-01
1.219230000000157816e+03 1.969379737764749603e-18 1.777351279958941618e-19 1.434480185150884648e-19 1.155281394674511182e-19 9.284380874825855651e-20 9.631852608736614085e-01
1.219235000000157925e+03 1.924312684729617671e-18 1.731195935372854039e-19 1.396860609319666590e-19 1.124687480812990298e-19 9.036132583888155098e-20 9.631852608736614085e-01
